"BW","fBW_kidney","fBW_liver","fBW_lung","fBW_heart","fBW_brain","fBW_adipose","fBW_muscle","fBW_blood","fBW_carcass","fBW_intestine","fBW_stomach","CO","fCO_kidney","fCO_intestine","fCO_lung","fCO_heart","fCO_brain","fCO_adipose","fCO_muscle","fCO_carcass","fCO_stomach","fCO_liver","int_nl","int_pl","int_pr","int_w","exp_nl","exp_pl","exp_pr","exp_w","intestine_nl","intestine_pl","intestine_pr","intestine_w","liver_nl","liver_pl","liver_pr","liver_w","kidney_nl","kidney_pl","kidney_pr","kidney_w","heart_nl","heart_pl","heart_pr","heart_w","brain_nl","brain_pl","brain_pr","brain_w","adipose_nl","adipose_pl","adipose_pr","adipose_w","muscle_nl","muscle_pl","muscle_pr","muscle_w","carcass_nl","carcass_pl","carcass_pr","carcass_w","lung_nl","lung_pl","lung_pr","lung_w","blood_nl","blood_pl","blood_pr","blood_w","mamgland_nl","mamgland_pl","mamgland_pr","mamgland_w","reprod_nl","reprod_pl","reprod_pr","reprod_w","nl","pl","pr","w","kabs","Cl_renal","Cl_hepatic","Vmax_tot","Km_tot","fbact","MW","S","Pv","Kow","fBW_abomasum","fBW_omasum","fBW_rumen","fBW_reticulum","fBW_gizzard","fBW_crop","fBW_mamgland","fBW_reprod","fCO_blood","fCO_abomasum","fCO_omasum","fCO_rumen","fCO_reticulum","fCO_gizzard","fCO_crop","fCO_mamgland","fCO_reprod","Qingest","kgastric","Qmilk","Qegg","fbile"
134.473824465462,0.00364875392838635,0.0170965843854674,0.00949253823491464,0.00362495283907798,0.00104277407731673,0.137842115644233,0.450830380587958,0.0224004743725582,0.147229603837176,0.0373224071864905,0.00371582196523628,4.11873453538085,0.123989761997751,0.305006704260318,0.0179833192075882,0.0319499968718477,0.00828691777929066,0.0861393254374923,0.171979452018585,0.0572535825785037,0.0159324874517831,0.0427758089782991,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
143.056272504399,0.00434305865199591,0.0334692563624577,0.0108560335714341,0.00404477297166452,0.00730431430388092,0.150067603719894,0.445791550885097,0.0388314147474421,0.162463345139303,0.0424990794679734,0.0098439351035179,2.64996864306053,0.121520563122194,0.169998752050673,0.0079976980889409,0.0388914179206159,0.00446690965355169,0.0604943800808585,0.272326207120094,0.0156419691565905,0.0180476171801666,0.0211195264821729,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
116.273335480131,0.00418403977514205,0.0190931958271936,0.011038653925869,0.00414250243570514,0.00420155269769006,0.119318968429952,0.457455241030197,0.0328311495178661,0.148289632447193,0.0397427875112341,0.020178337838766,3.42750822454197,0.135548083101158,0.259048606101104,0.0203619410913498,0.0814788164582186,0.0407900840552911,0.0732542920756705,0.15474690490704,0.0257175956151376,0.0192669678798021,0.0981677392322003,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
113.124972939322,0.00358774196845179,0.0221565239433328,0.0104687809410225,0.00339999864545387,0.0021699483396363,0.253726180454814,0.509867738767794,0.035703715388412,0.164967584339067,0.0430668680918966,0.0320587729277345,4.95441437427491,0.105209975758242,0.271577268096032,0.0288754205820721,0.0889491646554527,0.0171271852151564,0.0451460243778386,0.331171970481011,0.0605774469987849,0.0153031904715897,0.0634015778435308,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
176.779250252314,0.00500894563579955,0.0201678579961383,0.0101434896894529,0.00350511686946908,0.00774785108924094,0.15658788223566,0.439730657442515,0.0322098715906207,0.155034470556262,0.0433998960953808,0.028576083043088,0.212103737207266,0.118614559501044,0.264675413398642,0.0323475950828499,0.0250996940075867,0.0127227870727282,0.087670247000095,0.349522136853219,0.045406710457397,0.0148632668749201,0.0145368869485523,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
141.225157736887,0.00386386032004393,0.0248348112488441,0.00887798598890115,0.00420293891752769,0.00170668725190888,0.105026538800829,0.431320751369838,0.0390778633561717,0.149688348867898,0.0274140514314918,0.00840058276506265,6.52326659175877,0.10803725347722,0.483735763901412,0.0352773264556778,0.0450873850919341,0.00673419531335278,0.0898263529513459,0.176832677659027,0.0410826884022198,0.0171654761141767,0.0861640703313337,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
137.754514984212,0.00446013086994702,0.0151403512275317,0.00989116218900398,0.00434996276545276,0.00193032992909336,0.226700487294933,0.446364148108491,0.0317260717536225,0.148556856773684,0.0389934674885858,0.014860115435384,4.32856638022921,0.137882519922178,0.226602603706584,0.00480900734397684,0.0396605174769342,0.00679378904979112,0.0681184002498542,0.211518219141398,0.0943252645657737,0.0151199943320051,0.0905051479453605,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
122.418368701331,0.00377740525831605,0.0139726253897703,0.0116600276865513,0.00378443063294855,0.00131303076939888,0.157146910152365,0.459439573627951,0.0287096879516014,0.182053623042627,0.0453708089314958,0.0125201945193166,4.00773882899021,0.117621500059828,0.299852203563116,0.0185487356939401,0.0317917529480023,0.0135204726504042,0.0576538360206527,0.250472242578188,0.0389491171711625,0.0150878052843958,0.0239411247296879,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
151.380813302035,0.00408570331626685,0.0195288982664796,0.00995475897173703,0.00409899522484606,0.00351111747447293,0.106570802380592,0.487832610014045,0.0299207376566691,0.160956891143918,0.0390068163126183,0.00379376973920325,2.73220414447794,0.144772880859827,0.306112992030299,0.0142550483306708,0.0648535504416846,0.0160953713688199,0.0866609144323709,0.127926254655932,0.0717522740932005,0.0167316228282825,0.0279526520809942,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
114.799029078483,0.0039547633503101,0.0208007703125089,0.0109953478574319,0.0047938991503196,0.00151440827550697,0.158032500195757,0.463821570552929,0.0284594967997098,0.152296798154081,0.0461044133424876,0.00810501697402533,7.77338260904003,0.0851824694391109,0.342772419589029,0.0289676458223312,0.0469798244629996,0.0146083205858181,0.112091815997209,0.18274705826485,0.0231395369978077,0.0156011898445234,0.0208626566637062,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
53.1051475558207,0.00339228809785204,0.0245705101180554,0.00892777612872495,0.00392299907078971,0.00541557803779061,0.11058619460752,0.514110258991365,0.0432984117905003,0.145619448461169,0.0415742277210971,0.0270784982841873,1.82599482448076,0.0783733719217727,0.257121229974832,0.00626048539780371,0.0392915905635415,0.020990719774798,0.079673933155537,0.272784858809863,0.0789952332010448,0.0169988039424249,0.0188408103130362,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
115.086356735397,0.00407285408837433,0.0155144393745026,0.0106350848334101,0.00465586852722501,0.00215382254880652,0.173533746102271,0.467742020891913,0.0277194640292481,0.143499380207419,0.0378583304337546,0.0207608550146759,3.11997588251767,0.149553875003236,0.362231110588291,0.0523634079598778,0.0822031676158508,0.0240204185745154,0.0744430452678201,0.407581889134079,0.0469113262554349,0.0145495275974772,0.0478698432420118,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
101.039655751699,0.00426848312678563,0.0202574124146346,0.00961365277676002,0.00409094957172892,0.0044157841143376,0.152570144154945,0.436070902097722,0.0396322580908557,0.156387955883481,0.0334076829424285,0.0034524129166616,4.01186958894991,0.121462563747436,0.323339469389251,0.03400160241827,0.0316410921617349,0.0122677263062355,0.0438429454431287,0.339216799510021,0.058890149361938,0.0170351430356266,0.07836779786959,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
94.9996698025618,0.00422331994114235,0.0201816474498772,0.0104764824785952,0.00389820909612506,0.00304969113264009,0.149581647928808,0.448914891342238,0.0283172034791166,0.160962095844986,0.0388976864368648,0.0128831556101097,3.30336285836353,0.110963349373601,0.384053544329036,0.0304485327386069,0.0458854019597725,0.0209714035540973,0.0744681569644366,0.190510935627908,0.0386763867949202,0.0188921428852375,0.039168017192988,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
100.773579020034,0.00448485796213921,0.0128413627161842,0.010821205063109,0.00347761172852605,0.000775135902505349,0.272595820623306,0.422207982523283,0.0286007354503457,0.137935032919232,0.0298329554501279,0.0102534980076394,1.43498890350963,0.174503105251998,0.208194247909676,0.00210646335475875,0.0928229888474862,0.0396915386589633,0.0697232760734345,0.0942890683125816,0.0873849000685942,0.018156378716611,0.0718774207704505,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
154.127532168446,0.00374696311044418,0.0237782971529049,0.0100103630629784,0.00397517152543412,0.00254980916692966,0.180952623746064,0.435516048869652,0.0276676389311031,0.164269346104559,0.036198447397325,0.0113809744725165,4.28002538118104,0.154166455229952,0.404396201356817,0.0289279749054307,0.0395962261763415,0.0194570742365178,0.0759294038608717,0.133372666669494,0.0613488921504439,0.0199109141170051,0.0208933070572992,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
117.92611463831,0.00394380958564158,0.0185822215095195,0.0100501970577975,0.00359538516135723,0.00380218249862712,0.166499888666882,0.484060767078954,0.0277606519917815,0.147431573303657,0.0353288446555783,0.0230225333135471,4.95956491067368,0.11303633307587,0.3639761801882,0.0378611487410853,0.0424652024321384,0.00957459840514707,0.104929543445076,0.258213013646799,0.0544125056674614,0.0176273628570398,0.0416007787190957,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
131.692746749247,0.00311419697267069,0.0303968980525458,0.0118093134736994,0.0043848226406888,0.0010044288771725,0.164774973604781,0.447824113452798,0.0356954617304271,0.150317451224994,0.035252225007019,0.0159734592192289,4.22601625919635,0.0962679569439737,0.445009229793543,0.016805867077409,0.0446433712234746,0.0409013780882579,0.0836695228239174,0.16930657372319,0.034599647709962,0.0142899925490842,0.0679937105907002,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
121.541059859419,0.00368729671289558,0.0154393336233778,0.0105823861927013,0.00485489581382458,0.00211988920895851,0.220748119731951,0.530038460708198,0.0364847522986774,0.156927431700703,0.0431798080984921,0.00901079541791635,2.29671027623186,0.137765558535371,0.284226094801367,0.0243584279918129,0.0641891815865245,0.0104367694528272,0.0824143106392687,0.206633963162785,0.0289101452435917,0.0169788318975806,0.0122351326626749,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
80.7080076066654,0.00326972800649149,0.0223271640089338,0.0102732679782788,0.00318162842468475,0.00458751090058156,0.182134227315007,0.483032273432147,0.0481077289042158,0.165011105940391,0.0409151860268182,0.00851506523024971,5.9443562358692,0.155819985836886,0.267845768472679,0.0276699865641711,0.0498880444145952,0.0121334751418624,0.0383250269885305,0.144677361026667,0.0555914160539541,0.0194764254831722,0.0372323166967681,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
167.383293128357,0.00399992078820463,0.0236242617099437,0.00993624968958681,0.00371772644840682,0.00736932796030805,0.134211466618422,0.453286651282519,0.0369411034581415,0.161377428911998,0.0356269839778392,0.0153515268439793,5.73944283070713,0.10168705626524,0.268895256310216,0.0212977809150295,0.0421698061043233,0.0197365862368136,0.0521666691120967,0.2649343181008,0.0344609705029722,0.0157841385345809,0.0762915298903732,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
103.687265431132,0.00436802442793014,0.0205466530356582,0.010168997057403,0.00374224909425038,0.000813441133959689,0.118305326126453,0.477975205289928,0.0282653382748659,0.148983495951157,0.0343421802396594,0.0164838529609766,7.15072966834097,0.0895397454060016,0.34505282048,0.0306210717520738,0.036978594353022,0.0202097379167245,0.0860485816252963,0.154546076823627,0.0535464817527769,0.0150835031783564,0.0369900783426381,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
101.291953668466,0.00412986488092026,0.0203838562348165,0.00929471505891346,0.00380851656123461,0.00336532146961707,0.125897059413175,0.454386567490763,0.0244160319306093,0.146924555036564,0.0357645156117598,0.017827861502537,5.19185828839008,0.146272670790654,0.298511672796621,0.0200406497880765,0.0467706902541388,0.0208688370545249,0.0816914564525244,0.402025840209629,0.0989483849447856,0.0146565470178975,0.0326667600989683,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
95.7331584019704,0.00370579079116652,0.0141913692745366,0.0109303829253746,0.00379750629662409,0.00168393508722827,0.150932016391698,0.495700260293811,0.0255120192361957,0.147796149501017,0.0413894257478471,0.0197711216664826,6.02856387505339,0.126852460895094,0.408971999823548,0.00323059903117124,0.0254518604891561,0.0170087486531156,0.0375935990573983,0.369171237692182,0.0394684646261003,0.0194835814346482,0.0718176350705631,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
111.68887298805,0.00391011250807954,0.0144680605577551,0.00925198012162524,0.00362723023545413,0.00412176406451738,0.152491101198314,0.456500978970762,0.0307868159035418,0.160047082894245,0.0434331347329419,0.011703722117173,1.31683450457164,0.149946306865332,0.288169748642304,0.0213108652696178,0.0643513401934439,0.00736516283738086,0.0307770110605504,0.252768045951331,0.0447256221788399,0.0155480329270546,0.0441795797850915,0.04,2,2.9,1,1,0.94,0.63,0,0.045,0.02,0.139,0.792,0.02,0.049,0.179,0.727,0.013,0.038,0.173,0.776,0.047,0.051,0.169,0.734,0.043,0.067,0.08,0.79,0.794,0,0.057,0.157,0.005,0.006,0.172,0.782,0.017,0.003,0.193,0.328,0.015,0.036,0.125,0.84,0.005,0.011,0.168,0.804,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.61,1e-04,0.01253,1.68,5.79310344827586,0,296.319,55000,6.8e-11,0.194984459975805,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,8.85,0.004166667,0,NA,0.97
